"Probe_Set_ID"	"Transcript_ID_Array_Design_.x"	"Variance_Residual.x"	"SumVariance.x"	"SampleVariance.x"	"RSquare.x"	"F_T3_co2.x"	"F_T3_dev.x"	"F_T3_co2_dev.x"	"PrF_T3_co2.x"	"PrF_T3_dev.x"	"PrF_T3_co2_dev.x"	"Lsmean_co2_A.x"	"Lsmean_co2_E.x"	"Lsmean_dev_expanding.x"	"Lsmean_dev_fullexpand.x"	"Lsmean_dev_primordia.x"	"LinearLsmean_A_expanding.x"	"linearLsmean_A_fullexpand.x"	"linearLsmean_A_primordia.x"	"linearLsmean_E_expanding.x"	"linearLsmean_E_fullexpand.x"	"linearLsmean_E_primordia.x"	"percentage_A_PvX.x"	"percentage_A_PvE.x"	"percentage_A_EvX.x"	"percentage_E_PvX.x"	"percentage_E_PvE.x"	"percentage_E_EvX.x"	"neglog10pvalue_A_expanding_E_expanding.x"	"neglog10pvalue_A_fullexpand_E_fullexpand.x"	"neglog10pvalue_A_primordia_E_primordia.x"	"Cluster.x"	"Transcript_ID_Array_Design_.y"	"Variance_Residual.y"	"SumVariance.y"	"SampleVariance.y"	"RSquare.y"	"F_T3_co2.y"	"F_T3_dev.y"	"F_T3_co2_dev.y"	"PrF_T3_co2.y"	"PrF_T3_dev.y"	"PrF_T3_co2_dev.y"	"Lsmean_co2_A.y"	"Lsmean_co2_E.y"	"Lsmean_dev_expanding.y"	"Lsmean_dev_fullexpand.y"	"Lsmean_dev_primordia.y"	"LinearLsmean_A_expanding.y"	"linearLsmean_A_fullexpand.y"	"linearLsmean_A_primordia.y"	"linearLsmean_E_expanding.y"	"linearLsmean_E_fullexpand.y"	"linearLsmean_E_primordia.y"	"percentage_A_PvX.y"	"percentage_A_PvE.y"	"percentage_A_EvX.y"	"percentage_E_PvX.y"	"percentage_E_PvE.y"	"percentage_E_EvX.y"	"neglog10pvalue_A_expanding_E_expanding.y"	"neglog10pvalue_A_fullexpand_E_fullexpand.y"	"neglog10pvalue_A_primordia_E_primordia.y"	"Cluster.y"	"percentchangeco2_fullexpand.x"	"percentchangeco2_fullexpand.y"
"266372_at"	"At2g41310"	0.023733	0.023733	0.247791	0.927026	5.458	96.1838	2.50883	0.0328	9.999e-05	0.1128	-0.45002	-0.6049	-0.12345	-0.29913	-1.15979	0.952863	0.916616	0.449132	0.884387	0.720635	0.446029	112.1567	104.0864	-3.80392	98.28011	61.56671	-18.5159	0.392535	2.240638	0.032486	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-21.3809272367054	NA
"266414_at"	"At2g38700"	0.009876	0.009876	0.040602	0.814673	19.331	22.7835	1.56759	5e-04	9.999e-05	0.2389	0.432495	0.244466	0.535889	0.174866	0.304688	1.49493	1.243225	1.322548	1.4061	1.025015	1.15353	13.03409	-5.99776	-16.8373	21.89543	-11.141	-27.1023	0.534307	2.95194	1.897829	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.5519314685596	NA
"266460_at"	"At2g47930"	0.032922	0.032922	0.38515	0.934873	9.18714	99.5217	9.75198	0.0079	9.999e-05	0.0017	0.976413	0.739746	1.284261	1.190979	0.098999	2.436535	2.920107	1.070577	2.434611	1.785017	1.071483	127.5908	172.76	19.84668	127.2188	66.59314	-26.6816	0.002631	4.343946	0.003258	4	"At2g47930"	0.032922	0.032922	0.38515	0.934873	9.18714	99.5217	9.75198	0.0079	9.999e-05	0.0017	0.976413	0.739746	1.284261	1.190979	0.098999	2.436535	2.920107	1.070577	2.434611	1.785017	1.071483	127.5908	172.76	19.84668	127.2188	66.59314	-26.6816	0.002631	4.343946	0.003258	4	-38.8715208038609	-38.8715208038609
"266461_at"	"At2g47730"	0.012139	0.012139	0.201652	0.954133	9.33233	159.107	2.18116	0.0076	9.999e-05	0.1453	2.926364	3.071208	3.584066	2.882874	2.529419	11.65311	6.693673	5.632018	12.34186	8.128274	5.918313	106.9082	18.85034	-42.5589	108.5368	37.34106	-34.1406	0.430883	2.616171	0.429265	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.432194252692	NA
"266472_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g31150"	0.055596	0.055596	0.198727	0.78685	3.77916	22.7687	4.34058	0.0697	9.999e-05	0.0312	-1.22595	-1.4232	-1.08634	-1.79498	-1.09241	0.460056	0.355805	0.477347	0.482109	0.233401	0.460758	-3.62239	-25.4619	-22.6604	4.633875	-49.3442	-51.5876	0.136512	2.664281	0.11718	5	NA	-34.4019898539931
"266474_at"	"At2g31110"	0.011467	0.011467	1.051862	0.991694	23.7401	943.075	0.01415	2e-04	9.999e-05	0.986	-1.8552	-1.63067	-1.14982	-0.97369	-3.10529	0.416576	0.472724	0.107223	0.487576	0.548491	0.125934	288.5122	340.8782	13.47858	287.1681	335.5384	12.49337	1.710724	1.92054	2.130283	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.0277455767001	NA
"266482_at"	"At2g47640"	0.005851	0.005851	0.406521	0.989033	5.74468	713.097	4.48075	0.0291	9.999e-05	0.0285	1.531535	1.610433	1.303467	1.013611	2.395874	2.515866	1.889294	5.08308	2.421463	2.157522	5.449202	-50.5051	-62.8317	-24.9048	-55.563	-60.4067	-10.9001	0.40883	2.565737	1.085643	7	"At2g47640"	0.005851	0.005851	0.406521	0.989033	5.74468	713.097	4.48075	0.0291	9.999e-05	0.0285	1.531535	1.610433	1.303467	1.013611	2.395874	2.515866	1.889294	5.08308	2.421463	2.157522	5.449202	-50.5051	-62.8317	-24.9048	-55.563	-60.4067	-10.9001	0.40883	2.565737	1.085643	7	14.1972609874376	14.1972609874376
"266483_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g47910"	0.039148	0.039148	0.479822	0.937838	1.12996	115.544	4.68763	0.3036	9.999e-05	0.025	1.998901	1.908393	2.519938	2.277649	1.063354	6.131377	5.439526	1.914559	5.365323	4.32235	2.281048	220.2501	184.1138	-11.2838	135.213	89.48964	-19.4391	0.600854	1.513456	1.046971	4	NA	-20.538113063528
"266509_at"	"At2g47940"	0.02498	0.02498	0.316242	0.939817	11.9532	115.136	4.17228	0.0032	9.999e-05	0.0348	2.825453	2.590305	3.063883	1.999084	3.060669	9.396321	4.589586	8.258604	7.4419	3.481732	8.429453	13.77614	-44.4266	-51.1555	-11.7155	-58.6956	-53.2145	1.719693	2.588972	0.099687	5	"At2g47940"	0.02498	0.02498	0.316242	0.939817	11.9532	115.136	4.17228	0.0032	9.999e-05	0.0348	2.825453	2.590305	3.063883	1.999084	3.060669	9.396321	4.589586	8.258604	7.4419	3.481732	8.429453	13.77614	-44.4266	-51.1555	-11.7155	-58.6956	-53.2145	1.719693	2.588972	0.099687	5	-24.1384299150294	-24.1384299150294
"266532_at"	"At2g16890"	0.083388	0.083388	0.516442	0.876979	5.377	51.1277	3.03658	0.034	9.999e-05	0.0762	-2.49052	-2.20237	-1.7408	-2.09442	-3.2041	0.277656	0.185276	0.109525	0.322422	0.295947	0.107505	153.5095	69.1637	-33.2713	199.9142	175.2877	-8.2112	0.427187	2.353128	0.047206	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.7330469137935	NA
"266533_s_at"	"At2g16850"	0.037746	0.037746	0.264165	0.891134	9.15322	56.9974	3.60811	0.008	9.999e-05	0.0509	4.584947	4.332004	4.650146	3.866272	4.859009	26.80566	17.59192	29.31435	23.52018	12.08967	28.72992	-8.55786	-39.9887	-34.3724	-18.1335	-57.9196	-48.5987	0.59908	2.930608	0.078218	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-31.2771431429884	NA
"266553_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g46170"	0.010046	0.010046	0.090822	0.915723	3.2139	75.6086	9.58825	0.0919	9.999e-05	0.0018	1.009942	1.087267	0.742432	1.00824	1.395142	1.642047	1.807969	2.751009	1.704523	2.237843	2.514588	-40.3111	-34.2798	10.10462	-32.2146	-11.0056	31.28854	0.284242	3.297183	1.065119	7	NA	23.7766244885836
"266556_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g46230"	0.007536	0.007536	0.296112	0.98061	0.09191	398.673	5.632	0.7657	9.999e-05	0.0141	2.281942	2.293267	2.022542	1.843567	2.996704	4.306289	3.418966	7.812693	3.833438	3.767412	8.154452	-44.8809	-56.2383	-20.6053	-52.9896	-53.7993	-1.72237	1.510757	1.436677	0.482449	7	NA	10.1915608403242
"266581_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g46140"	0.053004	0.053004	0.695725	0.941954	0.75597	123.027	6.26081	0.3974	9.999e-05	0.0098	-0.91505	-0.82891	-1.01945	-1.69366	0.097168	0.507616	0.254977	1.152359	0.479396	0.37481	0.99292	-55.9498	-77.8735	-49.7697	-51.7186	-62.2518	-21.8163	0.176172	2.449372	0.687191	7	NA	46.9975723300533
"266582_at"	"At2g46090"	0.005186	0.005186	0.078278	0.949524	22.5217	135.454	5.07256	2e-04	9.999e-05	0.0197	1.320679	1.173611	1.34904	0.910828	1.481567	2.784733	1.992737	2.808395	2.330339	1.773875	2.776734	-0.84256	-29.0436	-28.4407	-16.0763	-36.1165	-23.8791	3.323137	2.34146	0.12367	5	"At2g46090"	0.005186	0.005186	0.078278	0.949524	22.5217	135.454	5.07256	2e-04	9.999e-05	0.0197	1.320679	1.173611	1.34904	0.910828	1.481567	2.784733	1.992737	2.808395	2.330339	1.773875	2.776734	-0.84256	-29.0436	-28.4407	-16.0763	-36.1165	-23.8791	3.323137	2.34146	0.12367	5	-10.9829847089706	-10.9829847089706
"266588_at"	"At2g14890"	0.068693	0.068693	0.777135	0.932653	8.3278	104.66	2.03178	0.0108	9.999e-05	0.1636	2.507202	2.181722	2.502686	1.3255	3.2052	6.481326	3.03703	9.335039	4.955676	2.068149	9.11185	-30.5699	-67.4663	-53.1418	-45.6128	-77.3026	-58.2671	1.049558	2.063502	0.069078	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-31.9022531881476	NA
"266589_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g46250"	0.061748	0.061748	0.24914	0.811167	0.77822	29.6562	4.34334	0.3907	9.999e-05	0.0311	-0.85003	-0.94436	-0.58569	-0.64142	-1.46448	0.698228	0.746389	0.32763	0.635886	0.550632	0.400788	113.1147	127.8146	6.89764	58.65907	37.38743	-13.4071	0.287766	1.623581	0.930196	4	NA	-26.2272086003411
"266604_at"	"At2g46030"	0.016179	0.016179	0.4493	0.972565	7.2484	275.48	3.6675	0.016	9.999e-05	0.0489	0.427965	0.280599	0.504801	1.016052	-0.45801	1.413576	2.280084	0.755477	1.424301	1.793799	0.701507	87.1103	201.8072	61.29906	103.0344	155.7064	25.94239	0.037309	2.847069	0.59892	4	"At2g46030"	0.016179	0.016179	0.4493	0.972565	7.2484	275.48	3.6675	0.016	9.999e-05	0.0489	0.427965	0.280599	0.504801	1.016052	-0.45801	1.413576	2.280084	0.755477	1.424301	1.793799	0.701507	87.1103	201.8072	61.29906	103.0344	155.7064	25.94239	0.037309	2.847069	0.59892	4	-21.327503723547	-21.327503723547
"266617_at"	"At2g29670"	0.03451	0.03451	0.605035	0.956543	21.1019	162.477	3.91598	3e-04	9.999e-05	0.0413	-0.0321	0.335124	0.52124	0.752136	-0.81885	1.177991	1.430218	0.555216	1.748541	1.983484	0.578817	112.1681	157.5969	21.41166	202.0887	242.6788	13.43651	2.763727	2.612338	0.184645	4	"At2g29670"	0.03451	0.03451	0.605035	0.956543	21.1019	162.477	3.91598	3e-04	9.999e-05	0.0413	-0.0321	0.335124	0.52124	0.752136	-0.81885	1.177991	1.430218	0.555216	1.748541	1.983484	0.578817	112.1681	157.5969	21.41166	202.0887	242.6788	13.43651	2.763727	2.612338	0.184645	4	38.6840327838134	38.6840327838134
"266638_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g35490"	0.006199	0.006199	0.309568	0.984743	2.69513	510.012	5.19997	0.1202	9.999e-05	0.0182	2.287204	2.231581	2.537516	2.710022	1.53064	6.035294	6.884372	2.798906	5.585196	6.219157	2.982281	115.6305	145.9665	14.06854	87.27937	108.5369	11.35073	0.99494	1.742959	0.922328	4	NA	-9.66268237683844
"266641_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g35605"	0.036587	0.036587	0.875113	0.968146	0.02364	239.146	3.9238	0.8797	9.999e-05	0.0411	0.254272	0.266927	-0.16333	-0.5191	1.464233	0.95955	0.622877	2.838977	0.830994	0.78175	2.681604	-66.2008	-78.0598	-35.0865	-69.0113	-70.8477	-5.92587	0.693426	1.558986	0.258438	7	NA	25.5063198673253
"266648_at"	"At2g25840"	0.035389	0.035389	0.152611	0.823323	5.19745	31.9856	2.95157	0.0367	9.999e-05	0.0811	1.068943	0.884386	1.267334	0.531921	1.130737	2.675106	1.622664	2.127069	2.166058	1.288309	2.254187	25.76487	-23.7136	-39.3421	-3.90955	-42.8482	-40.5229	1.188071	1.62793	0.269309	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-20.605313237984	NA
"266700_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g19740"	0.013799	0.013799	0.133985	0.921529	0.05287	86.8177	7.09698	0.8211	9.999e-05	0.0062	2.34276	2.331136	2.143962	2.077209	2.789673	4.87527	3.957247	6.76599	4.006774	4.499991	7.066741	-27.9445	-41.5127	-18.8302	-43.301	-36.3216	12.30958	2.027248	1.395346	0.336293	7	NA	13.7151913944214
"266702_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g19860"	0.021184	0.021184	0.037365	0.568042	0.84026	5.06947	5.0995	0.3729	0.0197	0.0194	0.410441	0.353027	0.385986	0.495422	0.263794	1.360688	1.540255	1.120248	1.254956	1.290273	1.286784	21.46309	37.49232	13.19679	-2.47345	0.27111	2.814162	0.467602	1.610447	1.155847	4	NA	-16.229909982438
"266715_at"	"At2g46780"	0.078159	0.078159	0.45319	0.868599	6.80692	47.9043	1.87588	0.019	9.999e-05	0.1854	-1.90276	-2.21665	-1.6259	-2.87036	-1.68286	0.385379	0.159749	0.310675	0.272412	0.117066	0.312256	24.04555	-48.5801	-58.5475	-12.7601	-62.5094	-57.0259	1.361815	1.426214	0.012824	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-26.7187901019725	NA
"266721_at"	"At2g03220"	0.007598	0.007598	0.067372	0.914079	12.2898	76.1192	3.31016	0.0029	9.999e-05	0.0627	-0.67566	-0.54416	-0.73885	-0.79462	-0.29626	0.559081	0.538695	0.814705	0.642234	0.616948	0.814017	-31.3762	-33.8786	-3.64643	-21.1031	-24.2094	-3.93718	1.900936	2.230574	0.006809	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.5264017672338	NA
"266735_at"	"At2g46930"	0.010798	0.010798	0.03833	0.785354	13.9248	20.2652	1.39658	0.0018	9.999e-05	0.276	0.534871	0.368001	0.530518	0.565247	0.258545	1.495943	1.624587	1.251351	1.394724	1.347626	1.143617	19.54626	29.82669	8.599541	21.95729	17.83891	-3.3769	0.600456	2.68395	1.016874	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.0480866829539	NA
"266746_s_at"	"At2g02930"	0.127636	0.127636	3.631233	0.973219	14.769	282.777	1.01785	0.0014	9.999e-05	0.3836	1.849352	2.440186	2.816813	3.866516	-0.24902	5.24503	11.79563	0.756242	9.465482	18.03656	0.936292	593.565	1459.77	124.8916	910.9544	1826.382	90.55084	1.999149	1.560665	0.619284	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.9088314909844	NA
"266747_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g02870"	0.020318	0.020318	0.038961	0.60266	2.57628	7.02269	3.8876	0.128	0.0065	0.0421	-0.17444	-0.07598	-0.04451	-0.04791	-0.2832	0.925112	0.878942	0.855684	1.016264	1.064615	0.789193	8.113749	2.71807	-4.99074	28.77254	34.89922	4.757752	0.583147	1.84055	0.578507	6	NA	21.1246020784079
"266768_s_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g47110"	0.007131	0.007131	0.189512	0.971332	0.00352	264.689	6.24905	0.9534	9.999e-05	0.0099	4.424683	4.426839	4.368896	3.97052	4.937866	21.91888	14.8733	30.38512	19.47688	16.52281	30.91937	-27.8631	-51.0507	-32.1439	-37.0075	-46.5616	-15.1671	1.600947	1.661769	0.167968	7	NA	11.0904103326094
"266781_at"	"At2g28940"	0.08565	0.08565	0.210904	0.690584	8.78095	10.8174	3.3024	0.0092	0.0011	0.063	-1.8767	-1.5035	-1.67326	-1.35846	-2.03857	0.243761	0.33353	0.248356	0.403304	0.456027	0.238551	-1.85001	34.29541	36.82672	69.06406	91.16521	13.07265	2.107802	1.351919	0.106529	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.7274308158187	NA
"266856_at"	"At2g26910"	0.008815	0.008815	0.065754	0.897852	17.0127	61.5081	0.06443	8e-04	9.999e-05	0.9378	1.381768	1.215115	1.21167	1.090515	1.59314	2.44645	2.271611	3.184127	2.192611	1.99628	2.858743	-23.1673	-28.6583	-7.14664	-23.3016	-30.1693	-8.95422	1.252686	1.898231	1.489242	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.1205171131853	NA
"266865_at"	"At2g29980"	0.005103	0.005103	0.116976	0.966765	6.77945	216.348	11.4186	0.0192	9.999e-05	8e-04	3.939385	3.859348	4.034587	4.187805	3.475708	15.86698	20.01315	11.37129	16.92656	16.59566	10.88366	39.53548	75.99714	26.13075	55.52268	52.48232	-1.95493	0.888159	4.185132	0.640911	4	"At2g29980"	0.005103	0.005103	0.116976	0.966765	6.77945	216.348	11.4186	0.0192	9.999e-05	8e-04	3.939385	3.859348	4.034587	4.187805	3.475708	15.86698	20.01315	11.37129	16.92656	16.59566	10.88366	39.53548	75.99714	26.13075	55.52268	52.48232	-1.95493	0.888159	4.185132	0.640911	4	-17.0762223837827	-17.0762223837827
"266874_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g44760"	0.016758	0.016758	0.025831	0.505706	0.74832	3.04822	4.85923	0.3998	0.0756	0.0224	0.570462	0.522271	0.539795	0.46991	0.629395	1.51873	1.485222	1.451799	1.391581	1.291584	1.648264	4.610162	2.302188	-2.20626	-15.5729	-21.6397	-7.18589	0.601863	1.369515	1.202504	1	NA	-13.0376468972315
"266889_at"	"At2g44640"	0.055205	0.055205	0.722404	0.941776	5.58358	123.781	3.25491	0.0311	9.999e-05	0.0652	1.283217	1.044298	1.342529	0.160828	1.987915	2.985141	1.267227	3.811017	2.154359	0.986219	4.128604	-21.6708	-66.7483	-57.5488	-47.8187	-76.1125	-54.2222	1.584535	1.34878	0.303656	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-22.1750325711179	NA
"266899_at"	"At2g34620"	0.03911	0.03911	0.324852	0.908272	13.1313	70.162	2.25963	0.0023	9.999e-05	0.1367	1.429891	1.121501	1.684326	1.561829	0.580933	3.543549	3.548652	1.555315	2.914921	2.45613	1.438593	127.8348	128.1629	0.144001	102.6231	70.73147	-15.7394	0.999168	2.800039	0.363807	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-30.7869579772826	NA
"266904_at"	"At2g34590"	0.013822	0.013822	0.1564	0.932665	11.5866	100.2	5.15542	0.0036	9.999e-05	0.0187	2.131551	1.959337	2.052165	1.626038	2.45813	4.515247	3.44335	5.411524	3.809298	2.766884	5.579845	-16.5624	-36.37	-23.7395	-31.7311	-50.4129	-27.365	1.674064	2.799457	0.220159	7	"At2g34590"	0.013822	0.013822	0.1564	0.932665	11.5866	100.2	5.15542	0.0036	9.999e-05	0.0187	2.131551	1.959337	2.052165	1.626038	2.45813	4.515247	3.44335	5.411524	3.809298	2.766884	5.579845	-16.5624	-36.37	-23.7395	-31.7311	-50.4129	-27.365	1.674064	2.799457	0.220159	7	-19.6455777077555	-19.6455777077555
"266905_at"	"At2g34560"	0.041232	0.041232	0.262369	0.880265	11.0844	51.5474	1.74528	0.0042	9.999e-05	0.2062	1.51591	1.224989	1.429769	0.827454	1.854126	3.016286	2.082019	3.72431	2.406212	1.512488	3.509533	-19.0109	-44.0965	-30.9741	-31.4378	-56.9034	-37.1424	1.17487	2.263694	0.252607	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-27.3547455618801	NA
"266929_at"	"At2g45850"	0.015639	0.015639	0.11231	0.893906	5.31937	60.119	4.31156	0.0348	9.999e-05	0.0318	0.358032	0.233914	0.453044	0.537415	-0.10254	1.397087	1.628991	0.925112	1.341331	1.293114	0.937721	51.01816	76.08585	16.59913	43.04162	37.89977	-3.59466	0.241846	2.77334	0.081977	4	"At2g45850"	0.015639	0.015639	0.11231	0.893906	5.31937	60.119	4.31156	0.0348	9.999e-05	0.0318	0.358032	0.233914	0.453044	0.537415	-0.10254	1.397087	1.628991	0.925112	1.341331	1.293114	0.937721	51.01816	76.08585	16.59913	43.04162	37.89977	-3.59466	0.241846	2.77334	0.081977	4	-20.6187142838727	-20.6187142838727
"266950_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g18910"	0.026492	0.026492	0.060508	0.666418	2.33376	8.33799	5.93108	0.1461	0.0033	0.0118	0.394219	0.501221	0.627523	0.445984	0.269653	1.615585	1.171331	1.199515	1.477326	1.58427	1.211551	34.68657	-2.34959	-27.498	21.93675	30.76378	7.239024	0.461046	2.789977	0.044813	6	NA	35.2538266297059
"266977_at"	"At2g39420"	0.081987	0.081987	1.244002	0.949786	19.9895	138.552	3.0748	4e-04	9.999e-05	0.0741	-0.67422	-0.12332	-0.28914	0.734924	-1.64209	0.642594	1.255487	0.305048	1.042273	2.206259	0.336507	110.6532	311.5698	95.37786	209.7325	555.6346	111.6777	2.057624	3.002012	0.305958	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75.7293384957391	NA
"266980_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g39390"	0.020509	0.020509	1.0313	0.984848	0.30055	513.52	6.00112	0.5911	9.999e-05	0.0114	2.355184	2.38897	2.132894	1.35968	3.623657	4.766499	2.316643	12.13066	4.035809	2.842822	12.52492	-60.707	-80.9026	-51.3974	-67.7778	-77.3027	-29.56	1.245737	1.995661	0.183919	7	NA	22.7129946219594
"266984_at"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"At2g39570"	0.060809	0.060809	0.159008	0.708626	2.24664	9.7945	8.00478	0.1534	0.0017	0.0039	1.205119	1.046061	1.337646	1.236023	0.803101	2.360771	3.048357	1.702985	2.705762	1.820095	1.787738	38.62544	79.0008	29.12551	51.35119	1.809981	-32.7326	0.464759	3.229156	0.159192	4	NA	-40.2925904019772
